TIME OCC,AREA,AREA NAME,Crm Cd Desc,Premis Desc,Status,Year,Month,Day,Hour,DateTime
2140,12,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AA,2020,1,7,21,2020-01-07 21:00:00
2200,9,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING LOT,IC,2020,1,7,22,2020-01-07 22:00:00
2200,3,Southwest,BURGLARY,OTHER BUSINESS,IC,2020,1,7,22,2020-01-07 22:00:00
2300,3,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,BANK,AO,2020,1,7,23,2020-01-07 23:00:00
1,7,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,1,8,0,2020-01-08 00:00:00
1,2,Rampart,VEHICLE - STOLEN,STREET,IC,2020,1,8,0,2020-01-08 00:00:00
15,5,Harbor,SHOPLIFTING - PETTY THEFT ($950 & UNDER),OTHER STORE,AA,2020,1,8,0,2020-01-08 00:00:00
230,10,West Valley,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",PARKING LOT,AO,2020,1,8,2,2020-01-08 02:00:00
600,5,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,1,8,6,2020-01-08 06:00:00
630,13,Newton,BURGLARY,PARK/PLAYGROUND,IC,2020,1,8,6,2020-01-08 06:00:00
805,5,Harbor,VEHICLE - STOLEN,ALLEY,IC,2020,1,8,8,2020-01-08 08:00:00
900,2,Rampart,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,1,8,9,2020-01-08 09:00:00
950,6,Hollywood,BATTERY - SIMPLE ASSAULT,SIDEWALK,AO,2020,1,8,9,2020-01-08 09:00:00
1030,8,West LA,"BUNCO, GRAND THEFT","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,8,10,2020-01-08 10:00:00
1135,13,Newton,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,1,8,11,2020-01-08 11:00:00
1200,1,Central,THEFT OF IDENTITY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,8,12,2020-01-08 12:00:00
1200,9,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",SINGLE FAMILY DWELLING,IC,2020,1,8,12,2020-01-08 12:00:00
1300,1,Central,BRANDISH WEAPON,CONSTRUCTION SITE,IC,2020,1,8,13,2020-01-08 13:00:00
1440,1,Central,BATTERY - SIMPLE ASSAULT,STREET,AO,2020,1,8,14,2020-01-08 14:00:00
1500,10,West Valley,VIOLATION OF COURT ORDER,SINGLE FAMILY DWELLING,AO,2020,1,8,15,2020-01-08 15:00:00
1530,7,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",JUNIOR HIGH SCHOOL,IC,2020,1,8,15,2020-01-08 15:00:00
1600,7,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",ALLEY,IC,2020,1,8,16,2020-01-08 16:00:00
1645,13,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",SIDEWALK,AA,2020,1,8,16,2020-01-08 16:00:00
1720,13,Newton,BRANDISH WEAPON,STREET,AO,2020,1,8,17,2020-01-08 17:00:00
1720,12,77th Street,"THEFT, PERSON",STREET,IC,2020,1,8,17,2020-01-08 17:00:00
1840,10,West Valley,SHOPLIFTING - PETTY THEFT ($950 & UNDER),MARKET,AA,2020,1,8,18,2020-01-08 18:00:00
1845,1,Central,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,1,8,18,2020-01-08 18:00:00
2000,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,1,8,20,2020-01-08 20:00:00
2100,13,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,AA,2020,1,8,21,2020-01-08 21:00:00
2100,12,77th Street,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,1,8,21,2020-01-08 21:00:00
2145,1,Central,BATTERY - SIMPLE ASSAULT,MTA - RED LINE - 7TH AND METRO CENTER,IC,2020,1,8,21,2020-01-08 21:00:00
2200,13,Newton,VEHICLE - STOLEN,STREET,IC,2020,1,8,22,2020-01-08 22:00:00
2330,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",TOBACCO SHOP,IC,2020,1,8,23,2020-01-08 23:00:00
100,2,Rampart,BURGLARY FROM VEHICLE,STREET,IC,2020,1,9,1,2020-01-09 01:00:00
200,6,Hollywood,VEHICLE - STOLEN,STREET,IC,2020,1,9,2,2020-01-09 02:00:00
307,8,West LA,BIKE - STOLEN,YARD (RESIDENTIAL/BUSINESS),IC,2020,1,9,3,2020-01-09 03:00:00
525,12,77th Street,ATTEMPTED ROBBERY,SIDEWALK,IC,2020,1,9,5,2020-01-09 05:00:00
700,11,Northeast,CHILD PORNOGRAPHY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,9,7,2020-01-09 07:00:00
700,3,Southwest,"RAPE, FORCIBLE",SINGLE FAMILY DWELLING,AO,2020,1,9,7,2020-01-09 07:00:00
900,3,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),GARAGE/CARPORT,IC,2020,1,9,9,2020-01-09 09:00:00
930,2,Rampart,VEHICLE - STOLEN,STREET,IC,2020,1,9,9,2020-01-09 09:00:00
1155,7,Wilshire,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),OTHER BUSINESS,IC,2020,1,9,11,2020-01-09 11:00:00
1200,9,Van Nuys,THEFT OF IDENTITY,OTHER BUSINESS,IC,2020,1,9,12,2020-01-09 12:00:00
1300,12,77th Street,OTHER MISCELLANEOUS CRIME,POLICE FACILITY,AO,2020,1,9,13,2020-01-09 13:00:00
1345,8,West LA,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",SINGLE FAMILY DWELLING,IC,2020,1,9,13,2020-01-09 13:00:00
1400,3,Southwest,"BUNCO, GRAND THEFT",SINGLE FAMILY DWELLING,IC,2020,1,9,14,2020-01-09 14:00:00
1457,11,Northeast,THEFT PLAIN - PETTY ($950 & UNDER),OTHER BUSINESS,IC,2020,1,9,14,2020-01-09 14:00:00
1510,12,77th Street,BRANDISH WEAPON,STREET,IC,2020,1,9,15,2020-01-09 15:00:00
1555,4,Hollenbeck,BURGLARY FROM VEHICLE,STREET,IC,2020,1,9,15,2020-01-09 15:00:00
1600,4,Hollenbeck,VEHICLE - STOLEN,STREET,IC,2020,1,9,16,2020-01-09 16:00:00
1629,10,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),RESTAURANT/FAST FOOD,IC,2020,1,9,16,2020-01-09 16:00:00
1700,3,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,1,9,17,2020-01-09 17:00:00
1700,10,West Valley,VEHICLE - STOLEN,STREET,IC,2020,1,9,17,2020-01-09 17:00:00
1700,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,1,9,17,2020-01-09 17:00:00
1700,13,Newton,ROBBERY,STREET,IC,2020,1,9,17,2020-01-09 17:00:00
1730,5,Harbor,"RAPE, FORCIBLE",OTHER/OUTSIDE,AO,2020,1,9,17,2020-01-09 17:00:00
1935,13,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER BUSINESS,IC,2020,1,9,19,2020-01-09 19:00:00
1950,3,Southwest,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",HEALTH SPA/GYM,IC,2020,1,9,19,2020-01-09 19:00:00
2000,9,Van Nuys,BURGLARY,BEAUTY/BARBER SHOP,IC,2020,1,9,20,2020-01-09 20:00:00
2000,13,Newton,VEHICLE - STOLEN,STREET,IC,2020,1,9,20,2020-01-09 20:00:00
2000,3,Southwest,SHOPLIFTING - PETTY THEFT ($950 & UNDER),GAS STATION,IC,2020,1,9,20,2020-01-09 20:00:00
2000,4,Hollenbeck,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,1,9,20,2020-01-09 20:00:00
2010,2,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,1,9,20,2020-01-09 20:00:00
2030,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),HEALTH SPA/GYM,IC,2020,1,9,20,2020-01-09 20:00:00
2100,1,Central,BURGLARY FROM VEHICLE,STREET,IC,2020,1,9,21,2020-01-09 21:00:00
2115,6,Hollywood,BATTERY WITH SEXUAL CONTACT,OTHER BUSINESS,IC,2020,1,9,21,2020-01-09 21:00:00
2130,2,Rampart,BURGLARY FROM VEHICLE,STREET,IC,2020,1,9,21,2020-01-09 21:00:00
2300,7,Wilshire,BRANDISH WEAPON,SINGLE FAMILY DWELLING,IC,2020,1,9,23,2020-01-09 23:00:00
2300,4,Hollenbeck,BATTERY WITH SEXUAL CONTACT,SINGLE FAMILY DWELLING,IC,2020,1,9,23,2020-01-09 23:00:00
2300,12,77th Street,CONTEMPT OF COURT,SINGLE FAMILY DWELLING,AA,2020,1,9,23,2020-01-09 23:00:00
5,10,West Valley,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,1,10,0,2020-01-10 00:00:00
5,7,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,10,0,2020-01-10 00:00:00
10,11,Northeast,VEHICLE - STOLEN,STREET,IC,2020,1,10,0,2020-01-10 00:00:00
400,10,West Valley,INTIMATE PARTNER - AGGRAVATED ASSAULT,ABANDONED BUILDING ABANDONED HOUSE,IC,2020,1,10,4,2020-01-10 04:00:00
435,1,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),HOSPITAL,IC,2020,1,10,4,2020-01-10 04:00:00
530,3,Southwest,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,1,10,5,2020-01-10 05:00:00
630,9,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,AO,2020,1,10,6,2020-01-10 06:00:00
705,3,Southwest,VIOLATION OF RESTRAINING ORDER,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,1,10,7,2020-01-10 07:00:00
730,9,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),PARKING UNDERGROUND/BUILDING,IC,2020,1,10,7,2020-01-10 07:00:00
800,8,West LA,VEHICLE - STOLEN,GARAGE/CARPORT,IC,2020,1,10,8,2020-01-10 08:00:00
800,4,Hollenbeck,"BUNCO, GRAND THEFT",SINGLE FAMILY DWELLING,IC,2020,1,10,8,2020-01-10 08:00:00
900,13,Newton,VANDALISM - MISDEAMEANOR ($399 OR UNDER),PARKING LOT,AA,2020,1,10,9,2020-01-10 09:00:00
915,13,Newton,VANDALISM - MISDEAMEANOR ($399 OR UNDER),"VEHICLE, PASSENGER/TRUCK",IC,2020,1,10,9,2020-01-10 09:00:00
1000,7,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",IC,2020,1,10,10,2020-01-10 10:00:00
1000,1,Central,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,1,10,10,2020-01-10 10:00:00
1200,9,Van Nuys,THEFT OF IDENTITY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,10,12,2020-01-10 12:00:00
1245,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),NIGHT CLUB (OPEN EVENINGS ONLY),IC,2020,1,10,12,2020-01-10 12:00:00
1300,1,Central,DOCUMENT WORTHLESS ($200.01 & OVER),OTHER STORE,IC,2020,1,10,13,2020-01-10 13:00:00
1335,10,West Valley,BURGLARY FROM VEHICLE,ALLEY,IC,2020,1,10,13,2020-01-10 13:00:00
1401,3,Southwest,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,1,10,14,2020-01-10 14:00:00
1440,5,Harbor,OTHER ASSAULT,ALLEY,IC,2020,1,10,14,2020-01-10 14:00:00
1445,13,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,AO,2020,1,10,14,2020-01-10 14:00:00
1445,13,Newton,BATTERY - SIMPLE ASSAULT,SIDEWALK,AO,2020,1,10,14,2020-01-10 14:00:00
1500,10,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,1,10,15,2020-01-10 15:00:00
1525,12,77th Street,BATTERY POLICE (SIMPLE),POLICE FACILITY,AA,2020,1,10,15,2020-01-10 15:00:00
1700,1,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),GARAGE/CARPORT,IC,2020,1,10,17,2020-01-10 17:00:00
1730,9,Van Nuys,VEHICLE - STOLEN,PARKING LOT,IC,2020,1,10,17,2020-01-10 17:00:00
1850,13,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",OTHER PREMISE,IC,2020,1,10,18,2020-01-10 18:00:00
2000,7,Wilshire,BURGLARY,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,10,20,2020-01-10 20:00:00
2000,3,Southwest,BURGLARY FROM VEHICLE,STREET,IC,2020,1,10,20,2020-01-10 20:00:00
2130,4,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER BUSINESS,AA,2020,1,10,21,2020-01-10 21:00:00
2130,10,West Valley,BATTERY - SIMPLE ASSAULT,GAS STATION,IC,2020,1,10,21,2020-01-10 21:00:00
2230,10,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,1,10,22,2020-01-10 22:00:00
2250,2,Rampart,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),DRUG STORE,IC,2020,1,10,22,2020-01-10 22:00:00
2340,8,West LA,CRIMINAL THREATS - NO WEAPON DISPLAYED,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,10,23,2020-01-10 23:00:00
30,5,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),STREET,AO,2020,1,11,0,2020-01-11 00:00:00
100,1,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",SIDEWALK,IC,2020,1,11,1,2020-01-11 01:00:00
215,1,Central,BRANDISH WEAPON,PARKING LOT,IC,2020,1,11,2,2020-01-11 02:00:00
255,5,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),OTHER/OUTSIDE,IC,2020,1,11,2,2020-01-11 02:00:00
410,4,Hollenbeck,TRESPASSING,HOSPITAL,IC,2020,1,11,4,2020-01-11 04:00:00
430,10,West Valley,SHOTS FIRED AT INHABITED DWELLING,SINGLE FAMILY DWELLING,AA,2020,1,11,4,2020-01-11 04:00:00
630,7,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),YARD (RESIDENTIAL/BUSINESS),IC,2020,1,11,6,2020-01-11 06:00:00
720,1,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",BUS STOP,IC,2020,1,11,7,2020-01-11 07:00:00
800,8,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",SINGLE FAMILY DWELLING,IC,2020,1,11,8,2020-01-11 08:00:00
800,11,Northeast,THEFT OF IDENTITY,SINGLE FAMILY DWELLING,IC,2020,1,11,8,2020-01-11 08:00:00
835,3,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,1,11,8,2020-01-11 08:00:00
850,10,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",PARK/PLAYGROUND,IC,2020,1,11,8,2020-01-11 08:00:00
900,1,Central,BURGLARY FROM VEHICLE,ALLEY,IC,2020,1,11,9,2020-01-11 09:00:00
1000,1,Central,BURGLARY FROM VEHICLE,UNDERPASS/BRIDGE*,IC,2020,1,11,10,2020-01-11 10:00:00
1105,9,Van Nuys,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,1,11,11,2020-01-11 11:00:00
1130,5,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,ALLEY,IC,2020,1,11,11,2020-01-11 11:00:00
1200,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,1,11,12,2020-01-11 12:00:00
1200,6,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),MAIL BOX,IC,2020,1,11,12,2020-01-11 12:00:00
1340,5,Harbor,CRIMINAL THREATS - NO WEAPON DISPLAYED,OTHER BUSINESS,AA,2020,1,11,13,2020-01-11 13:00:00
1440,5,Harbor,THEFT PLAIN - PETTY ($950 & UNDER),"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,1,11,14,2020-01-11 14:00:00
1450,1,Central,"THEFT, PERSON",STREET,IC,2020,1,11,14,2020-01-11 14:00:00
1600,12,77th Street,BATTERY - SIMPLE ASSAULT,SIDEWALK,IC,2020,1,11,16,2020-01-11 16:00:00
1645,12,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,1,11,16,2020-01-11 16:00:00
1730,3,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,1,11,17,2020-01-11 17:00:00
1800,8,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",OTHER BUSINESS,IC,2020,1,11,18,2020-01-11 18:00:00
1830,6,Hollywood,BIKE - STOLEN,YARD (RESIDENTIAL/BUSINESS),IC,2020,1,11,18,2020-01-11 18:00:00
1940,12,77th Street,ROBBERY,SIDEWALK,AA,2020,1,11,19,2020-01-11 19:00:00
1953,8,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",STREET,IC,2020,1,11,19,2020-01-11 19:00:00
1955,3,Southwest,VIOLATION OF RESTRAINING ORDER,SINGLE FAMILY DWELLING,AO,2020,1,11,19,2020-01-11 19:00:00
2040,2,Rampart,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,11,20,2020-01-11 20:00:00
2050,6,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",GAS STATION,IC,2020,1,11,20,2020-01-11 20:00:00
2145,11,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STREET,IC,2020,1,11,21,2020-01-11 21:00:00
2245,13,Newton,BATTERY - SIMPLE ASSAULT,STREET,IC,2020,1,11,22,2020-01-11 22:00:00
2300,13,Newton,"BURGLARY FROM VEHICLE, ATTEMPTED",STREET,IC,2020,1,11,23,2020-01-11 23:00:00
2300,12,77th Street,VEHICLE - STOLEN,STREET,IC,2020,1,11,23,2020-01-11 23:00:00
2300,11,Northeast,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",OTHER BUSINESS,IC,2020,1,11,23,2020-01-11 23:00:00
50,10,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AO,2020,1,12,0,2020-01-12 00:00:00
200,7,Wilshire,BURGLARY FROM VEHICLE,STREET,IC,2020,1,12,2,2020-01-12 02:00:00
230,6,Hollywood,BATTERY - SIMPLE ASSAULT,MOTEL,IC,2020,1,12,2,2020-01-12 02:00:00
235,2,Rampart,VIOLATION OF RESTRAINING ORDER,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,1,12,2,2020-01-12 02:00:00
300,2,Rampart,VEHICLE - STOLEN,STREET,IC,2020,1,12,3,2020-01-12 03:00:00
400,3,Southwest,"RAPE, FORCIBLE",SINGLE FAMILY DWELLING,IC,2020,1,12,4,2020-01-12 04:00:00
430,1,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,AA,2020,1,12,4,2020-01-12 04:00:00
445,13,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",PARK/PLAYGROUND,AA,2020,1,12,4,2020-01-12 04:00:00
450,8,West LA,BATTERY - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,2020,1,12,4,2020-01-12 04:00:00
800,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,IC,2020,1,12,8,2020-01-12 08:00:00
1000,1,Central,BIKE - STOLEN,PARKING UNDERGROUND/BUILDING,IC,2020,1,12,10,2020-01-12 10:00:00
1155,4,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),OTHER BUSINESS,IC,2020,1,12,11,2020-01-12 11:00:00
1530,12,77th Street,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,AA,2020,1,12,15,2020-01-12 15:00:00
1600,7,Wilshire,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,1,12,16,2020-01-12 16:00:00
1625,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),MARKET,IC,2020,1,12,16,2020-01-12 16:00:00
1650,2,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",JA,2020,1,12,16,2020-01-12 16:00:00
1715,2,Rampart,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),STREET,IC,2020,1,12,17,2020-01-12 17:00:00
1800,1,Central,THEFT PLAIN - PETTY ($950 & UNDER),SIDEWALK,IC,2020,1,12,18,2020-01-12 18:00:00
1800,4,Hollenbeck,ROBBERY,SINGLE FAMILY DWELLING,AA,2020,1,12,18,2020-01-12 18:00:00
2000,5,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",STUDIO (FILM/PHOTOGRAPHIC/MUSIC),IC,2020,1,12,20,2020-01-12 20:00:00
2030,3,Southwest,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",MTA - EXPO LINE - EXPO/LA BREA,IC,2020,1,12,20,2020-01-12 20:00:00
2050,7,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,1,12,20,2020-01-12 20:00:00
2155,12,77th Street,ROBBERY,SIDEWALK,IC,2020,1,12,21,2020-01-12 21:00:00
2340,11,Northeast,INTIMATE PARTNER - SIMPLE ASSAULT,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,12,23,2020-01-12 23:00:00
1,5,Harbor,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",OTHER PREMISE,IC,2020,1,13,0,2020-01-13 00:00:00
230,10,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),DRIVEWAY,IC,2020,1,13,2,2020-01-13 02:00:00
342,8,West LA,BURGLARY FROM VEHICLE,STREET,IC,2020,1,13,3,2020-01-13 03:00:00
800,11,Northeast,"BURGLARY, ATTEMPTED","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,2020,1,13,8,2020-01-13 08:00:00
800,12,77th Street,DOCUMENT FORGERY / STOLEN FELONY,SINGLE FAMILY DWELLING,IC,2020,1,13,8,2020-01-13 08:00:00
800,9,Van Nuys,BURGLARY FROM VEHICLE,PARKING LOT,IC,2020,1,13,8,2020-01-13 08:00:00
900,12,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","VEHICLE, PASSENGER/TRUCK",IC,2020,1,13,9,2020-01-13 09:00:00
930,8,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER),SINGLE FAMILY DWELLING,AO,2020,1,13,9,2020-01-13 09:00:00
1020,12,77th Street,SHOPLIFTING - PETTY THEFT ($950 & UNDER),"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",IC,2020,1,13,10,2020-01-13 10:00:00
1130,9,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,2020,1,13,11,2020-01-13 11:00:00
1130,7,Wilshire,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,1,13,11,2020-01-13 11:00:00
1155,2,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SIDEWALK,IC,2020,1,13,11,2020-01-13 11:00:00
1245,2,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STREET,IC,2020,1,13,12,2020-01-13 12:00:00
1300,9,Van Nuys,BRANDISH WEAPON,STREET,AO,2020,1,13,13,2020-01-13 13:00:00
1400,3,Southwest,BURGLARY FROM VEHICLE,GARAGE/CARPORT,IC,2020,1,13,14,2020-01-13 14:00:00
1440,4,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,1,13,14,2020-01-13 14:00:00
1520,5,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),OTHER STORE,IC,2020,1,13,15,2020-01-13 15:00:00
1800,3,Southwest,BATTERY - SIMPLE ASSAULT,SINGLE FAMILY DWELLING,IC,2020,1,13,18,2020-01-13 18:00:00
2020,4,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),ELEMENTARY SCHOOL,IC,2020,1,13,20,2020-01-13 20:00:00
2030,6,Hollywood,BURGLARY FROM VEHICLE,STREET,IC,2020,1,13,20,2020-01-13 20:00:00
2035,5,Harbor,ATTEMPTED ROBBERY,SIDEWALK,IC,2020,1,13,20,2020-01-13 20:00:00
2300,5,Harbor,VEHICLE - STOLEN,PARKING LOT,IC,2020,1,13,23,2020-01-13 23:00:00
2330,3,Southwest,BATTERY WITH SEXUAL CONTACT,BUS STOP,IC,2020,1,13,23,2020-01-13 23:00:00
645,7,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,1,14,6,2020-01-14 06:00:00
700,3,Southwest,VEHICLE - STOLEN,STREET,IC,2020,1,14,7,2020-01-14 07:00:00
745,8,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",PRIVATE SCHOOL/PRESCHOOL,IC,2020,1,14,7,2020-01-14 07:00:00
800,5,Harbor,CONTEMPT OF COURT,SINGLE FAMILY DWELLING,IC,2020,1,14,8,2020-01-14 08:00:00
850,13,Newton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),STREET,IC,2020,1,14,8,2020-01-14 08:00:00
900,4,Hollenbeck,"BUNCO, GRAND THEFT",SINGLE FAMILY DWELLING,IC,2020,1,14,9,2020-01-14 09:00:00
945,13,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SINGLE FAMILY DWELLING,AA,2020,1,14,9,2020-01-14 09:00:00
1000,13,Newton,INTIMATE PARTNER - SIMPLE ASSAULT,STREET,IC,2020,1,14,10,2020-01-14 10:00:00
